ph,alkalinity,chlorine,calcium_hardness,cyanuric_acid,pool_volume,parameter,chemical,target,dosage
7.47,100,4,250,40,50000,chlorine,Calcium Hypochlorite 67%,3.0,30.0
7.41,93,4,311,38,100000,alkalinity,Muriatic Acid,80.0,3324.2
7.73,108,3,395,49,50000,chlorine,Trichlor 90%,3.0,22.5
7.43,86,3,392,31,100000,cyanuric_acid,Cyanuric Acid,40.0,400.0
7.48,104,4,277,70,100000,calcium_hardness,Calcium Chloride (77%),220.0,961.6
7.42,96,8,542,35,100000,ph,Sodium Carbonate,7.4,30.0
7.5,98,2,284,35,1000,ph,Sodium Hydroxide,7.4,0.28
7.59,84,4,259,34,100000,chlorine,Calcium Hypochlorite 67%,3.0,60.0
7.4,106,5,278,56,50000,chlorine,Dichlor 56%,3.0,37.5
7.47,88,4,228,10,50000,calcium_hardness,Calcium Chloride (77%),220.0,481.6
7.48,113,4,396,46,5000,chlorine,Calcium Hypochlorite 75%,3.0,4.47
7.45,119,4,352,49,20000,ph,Sodium Carbonate,7.4,18.0
7.49,112,2,258,37,1000,chlorine,Sodium Hypochlorite 12%,3.0,3.9
7.47,82,4,317,33,100000,chlorine,Sodium Hypochlorite 12%,2.0,260.0
7.58,99,3,255,39,20000,chlorine,Trichlor 90%,2.0,6.0
7.5,101,3,390,13,50000,ph,Sodium Carbonate,7.4,15.0
7.58,103,4,301,43,1000,chlorine,Calcium Hypochlorite 67%,3.0,0.4
7.56,118,4,356,48,400,alkalinity,Muriatic Acid,80.0,14.29
7.7,85,1,306,56,400,ph,Sodium Hydroxide,7.4,0.44
7.58,83,4,384,40,100000,chlorine,Dichlor 62%,3.0,80.1
7.6,115,4,414,37,20000,chlorine,Sodium Hypochlorite 12%,3.0,78.0
7.54,87,5,446,77,10000,chlorine,Chlorine Gas,2.0,2.6
7.49,109,4,349,22,10000,chlorine,Lithium Hypochlorite 35%,3.0,12.0
7.47,110,3,319,50,400,calcium_hardness,Calcium Chloride (77%),220.0,8.46
7.59,93,3,326,40,20000,chlorine,Lithium Hypochlorite 35%,3.0,24.0
7.8,85,5,337,56,20000,chlorine,Sodium Hypochlorite 12%,3.0,78.0
7.51,166,5,282,37,20000,calcium_hardness,Calcium Chloride (77%),220.0,96.16
7.49,87,4,342,56,10000,chlorine,Sodium Thiosulfate,3.0,18.41
7.47,80,4,201,58,5000,chlorine,Calcium Hypochlorite 75%,3.0,4.47
7.65,222,4,802,47,10000,chlorine,Sodium Thiosulfate,3.0,10.52
6.62,119,4,304,35,20000,chlorine,Sodium Hypochlorite 12%,2.0,52.0
7.6,105,5,912,34,10000,chlorine,Lithium Hypochlorite 35%,3.0,8.0
7.56,97,4,285,37,1000,chlorine,Dichlor 56%,3.0,0.75
7.53,86,4,311,31,10000,chlorine,Chlorine Gas,3.0,2.6
7.47,89,4,262,50,5000,chlorine,Lithium Hypochlorite 35%,3.0,4.0
7.58,85,4,205,50,400,alkalinity,Muriatic Acid,80.0,6.13
7.45,110,4,207,39,10000,chlorine,Chlorine Gas,3.0,3.9
7.43,89,4,686,45,1000,ph,Sodium Carbonate,7.4,1.2
7.44,80,3,245,50,100000,ph,Sodium Carbonate,7.4,90.0
7.55,109,4,382,48,50000,chlorine,Sodium Hypochlorite 12%,3.0,195.0
7.51,95,3,359,1,20000,chlorine,Dichlor 62%,3.0,5.34
7.47,102,3,221,41,50000,ph,Sodium Hydroxide,7.4,55.0
7.5,81,4,296,41,5000,alkalinity,Sodium Bicarbonate,80.0,78.9
7.57,82,3,360,44,100000,chlorine,Calcium Hypochlorite 75%,3.0,29.7
7.58,109,5,386,32,50000,alkalinity,Muriatic Acid,80.0,1661.4
7.6,109,4,501,47,100000,chlorine,Dichlor 62%,3.0,80.1
7.37,115,6,356,36,5000,alkalinity,Muriatic Acid,80.0,114.9
7.47,88,5,232,36,50000,alkalinity,Muriatic Acid,80.0,2045.4
7.52,114,4,579,39,400,alkalinity,Sodium Bicarbonate,80.0,6.28
7.52,89,3,396,44,100000,chlorine,Calcium Hypochlorite 67%,3.0,60.0
7.5,102,4,338,41,1000,calcium_hardness,Calcium Chloride (77%),220.0,5.77
7.57,207,4,274,46,1000,alkalinity,Sodium Bicarbonate,80.0,11.2
7.54,110,4,349,41,20000,ph,Sodium Carbonate,7.4,6.0
7.49,117,8,339,45,10000,chlorine,Calcium Hypochlorite 75%,3.0,8.91
7.56,99,5,441,49,400,calcium_hardness,Calcium Chloride (77%),220.0,3.08
7.57,112,4,379,37,50000,chlorine,Calcium Hypochlorite 75%,3.0,44.55
7.58,111,8,356,50,10000,chlorine,Sodium Thiosulfate,3.0,10.52
7.44,112,5,327,41,20000,cyanuric_acid,Cyanuric Acid,40.0,200.0
7.6,88,5,213,30,50000,ph,Sodium Carbonate,7.4,15.0
7.59,203,4,227,51,1000,alkalinity,Sodium Bicarbonate,80.0,6.72
7.59,75,3,207,49,1000,alkalinity,Sodium Bicarbonate,80.0,4.48
7.55,109,4,315,32,50000,cyanuric_acid,Cyanuric Acid,40.0,200.0
7.47,97,3,388,46,20000,chlorine,Chlorine Gas,3.0,7.8
7.44,83,5,394,33,400,chlorine,Dichlor 62%,3.0,0.33
7.46,178,4,336,59,50000,chlorine,Calcium Hypochlorite 67%,2.0,20.0
7.43,111,3,208,34,50000,cyanuric_acid,Cyanuric Acid,40.0,133.6
7.48,107,4,360,49,400,alkalinity,Muriatic Acid,80.0,17.38
7.54,93,3,512,42,100000,calcium_hardness,Calcium Chloride (77%),220.0,481.6
7.3,128,3,236,40,100000,ph,Muriatic Acid,7.4,1200.0
7.41,100,4,350,39,20000,alkalinity,Muriatic Acid,80.0,358.4
7.45,119,4,887,44,10000,alkalinity,Muriatic Acid,80.0,459.5
7.51,111,4,255,43,5000,chlorine,Trichlor 90%,3.0,2.25
7.54,85,4,619,50,1000,chlorine,Sodium Hypochlorite 12%,3.0,2.6
6.52,119,4,264,121,5000,chlorine,Dichlor 56%,3.0,3.75
7.54,102,4,377,33,400,chlorine,Sodium Hypochlorite 12%,2.0,1.04
7.44,84,4,362,58,5000,alkalinity,Sodium Bicarbonate,80.0,11.2
7.48,98,4,240,132,100000,chlorine,Calcium Hypochlorite 75%,1.0,29.7
6.92,81,3,327,133,5000,alkalinity,Sodium Bicarbonate,80.0,11.2
7.48,113,3,264,38,1000,calcium_hardness,Calcium Chloride (77%),220.0,5.77
7.44,84,4,242,36,50000,chlorine,Lithium Hypochlorite 35%,3.0,60.0
7.42,85,4,366,46,10000,alkalinity,Muriatic Acid,80.0,384.0
7.44,82,4,200,33,10000,chlorine,Chlorine Gas,3.0,3.9
7.48,120,3,224,43,100000,chlorine,Dichlor 56%,3.0,75.0
7.51,80,5,328,79,1000,ph,Muriatic Acid,7.4,12.0
7.41,147,4,217,50,20000,ph,Sodium Carbonate,7.4,6.0
7.55,102,4,256,37,5000,chlorine,Lithium Hypochlorite 35%,1.0,2.0
7.46,83,3,278,32,1000,alkalinity,Muriatic Acid,80.0,30.7
7.47,92,1,367,33,1000,chlorine,Calcium Hypochlorite 67%,1.0,0.2
7.44,241,4,228,30,400,chlorine,Calcium Hypochlorite 67%,2.0,0.16
7.5,72,5,300,46,1000,chlorine,Dichlor 56%,2.0,0.5
7.59,89,5,322,40,20000,chlorine,Sodium Hypochlorite 12%,2.0,52.0
7.58,91,2,353,37,50000,alkalinity,Muriatic Acid,80.0,1533.4
7.6,111,5,253,39,5000,chlorine,Calcium Hypochlorite 67%,3.0,3.0
7.51,195,5,239,33,1000,chlorine,Sodium Hypochlorite 12%,3.0,3.9
7.48,90,4,234,5,1000,cyanuric_acid,Cyanuric Acid,40.0,20.0
7.46,111,4,335,33,1000,chlorine,Chlorine Gas,3.0,0.26
7.44,91,4,787,7,50000,ph,Muriatic Acid,7.4,900.0
7.44,130,4,215,32,1000,calcium_hardness,Calcium Chloride (77%),220.0,9.61
7.47,111,4,112,36,400,chlorine,Sodium Thiosulfate,3.0,0.66
7.57,86,5,857,47,1000,alkalinity,Sodium Bicarbonate,80.0,11.2
7.56,90,5,458,33,400,chlorine,Calcium Hypochlorite 67%,3.0,0.16
7.44,64,5,211,46,1000,cyanuric_acid,Cyanuric Acid,40.0,6.72
7.59,85,4,289,45,1000,chlorine,Lithium Hypochlorite 35%,2.0,0.8
7.59,115,4,342,32,100000,alkalinity,Muriatic Acid,80.0,4348.2
7.45,118,3,342,35,10000,ph,Sodium Carbonate,7.4,9.0
7.53,111,3,231,43,400,calcium_hardness,Calcium Chloride (77%),220.0,6.92
7.52,114,3,656,18,5000,chlorine,Sodium Hypochlorite 12%,3.0,13.0
7.4,109,4,331,46,1000,alkalinity,Muriatic Acid,80.0,17.9
7.49,94,5,432,30,50000,chlorine,Calcium Hypochlorite 67%,3.0,10.0
7.53,105,5,373,34,20000,chlorine,Sodium Hypochlorite 12%,3.0,78.0
7.41,97,4,349,33,5000,chlorine,Sodium Hypochlorite 12%,3.0,6.5
7.44,88,5,320,41,400,chlorine,Trichlor 90%,3.0,0.06
7.52,81,4,399,49,10000,chlorine,Calcium Hypochlorite 67%,3.0,6.0
7.51,140,3,369,39,400,ph,Sodium Carbonate,7.4,0.24
7.41,117,4,305,33,100000,chlorine,Calcium Hypochlorite 75%,3.0,29.7
7.41,111,4,251,62,20000,cyanuric_acid,Cyanuric Acid,40.0,133.6
7.49,117,5,391,40,1000,ph,Sodium Carbonate,7.4,1.2
7.42,107,5,339,39,400,cyanuric_acid,Cyanuric Acid,40.0,1.28
7.43,110,1,123,42,100000,alkalinity,Muriatic Acid,80.0,1277.4
7.55,170,4,225,49,1000,chlorine,Calcium Hypochlorite 67%,1.0,0.2
7.41,90,1,253,43,50000,ph,Sodium Carbonate,7.4,15.0
7.44,85,5,266,33,1000,alkalinity,Sodium Bicarbonate,80.0,13.4
7.57,118,5,440,71,400,alkalinity,Sodium Bicarbonate,80.0,0.9
7.51,94,3,373,33,50000,alkalinity,Muriatic Acid,80.0,638.7
7.33,97,5,325,34,100000,chlorine,Calcium Hypochlorite 75%,1.0,29.7
7.41,110,4,464,32,50000,chlorine,Trichlor 90%,3.0,15.0
7.53,174,5,244,42,5000,calcium_hardness,Calcium Chloride (77%),220.0,55.11
7.51,80,3,373,28,10000,chlorine,Sodium Thiosulfate,3.0,15.78
7.55,88,3,314,40,100000,ph,Sodium Carbonate,7.4,90.0
7.56,107,3,617,60,20000,chlorine,Calcium Hypochlorite 75%,3.0,17.82
7.48,116,5,318,50,10000,ph,Muriatic Acid,7.4,150.0
7.56,91,2,508,41,10000,alkalinity,Sodium Bicarbonate,80.0,134.0
7.42,120,3,340,46,400,alkalinity,Sodium Bicarbonate,80.0,3.59
7.46,100,3,182,48,10000,chlorine,Dichlor 56%,3.0,2.5
7.53,81,5,202,36,10000,alkalinity,Sodium Bicarbonate,80.0,112.0
7.55,120,0,390,31,20000,chlorine,Dichlor 56%,3.0,15.0
7.51,111,4,239,35,20000,chlorine,Calcium Hypochlorite 67%,3.0,8.0
7.34,117,3,237,39,400,chlorine,Sodium Thiosulfate,3.0,0.66
7.23,86,5,748,47,10000,chlorine,Sodium Hypochlorite 12%,3.0,39.0
7.52,131,3,341,48,5000,calcium_hardness,Calcium Chloride (77%),220.0,60.1
7.58,101,5,212,36,100000,alkalinity,Sodium Bicarbonate,80.0,448.0
7.64,91,5,413,32,1000,cyanuric_acid,Cyanuric Acid,40.0,26.72
7.41,114,2,296,32,10000,chlorine,Lithium Hypochlorite 35%,3.0,8.0
7.45,113,8,625,37,1000,chlorine,Sodium Hypochlorite 12%,1.0,1.3
7.45,110,5,399,46,50000,calcium_hardness,Calcium Chloride (77%),220.0,641.6
7.48,114,4,282,39,100000,chlorine,Sodium Hypochlorite 12%,3.0,260.0
7.26,111,5,291,47,400,chlorine,Trichlor 90%,3.0,0.18
7.57,110,3,216,33,10000,chlorine,Dichlor 62%,3.0,8.01
7.58,96,3,208,44,50000,chlorine,Lithium Hypochlorite 35%,3.0,60.0
7.43,96,4,798,35,50000,alkalinity,Muriatic Acid,80.0,1533.4
7.46,106,5,301,107,100000,alkalinity,Muriatic Acid,80.0,2045.4
7.73,99,4,141,42,5000,calcium_hardness,Calcium Chloride (77%),220.0,25.07
7.49,83,4,221,22,5000,chlorine,Lithium Hypochlorite 35%,3.0,2.0
7.6,105,5,209,49,100000,cyanuric_acid,Cyanuric Acid,40.0,267.2
7.45,142,4,241,37,100000,calcium_hardness,Calcium Chloride (77%),220.0,961.6
7.49,87,4,277,46,100000,chlorine,Chlorine Gas,1.0,13.0
7.46,112,4,396,68,20000,ph,Sodium Carbonate,7.4,18.0
7.53,110,5,368,87,1000,chlorine,Lithium Hypochlorite 35%,3.0,0.4
6.64,105,4,397,16,20000,chlorine,Trichlor 90%,3.0,6.0
7.6,98,4,252,53,10000,cyanuric_acid,Cyanuric Acid,40.0,213.44
7.54,98,4,272,1,50000,alkalinity,Sodium Bicarbonate,80.0,670.0
7.53,123,2,381,30,400,chlorine,Lithium Hypochlorite 35%,1.0,0.16
7.53,81,2,279,34,1000,alkalinity,Sodium Bicarbonate,80.0,4.48
7.43,107,4,981,32,100000,alkalinity,Muriatic Acid,80.0,3068.2
7.53,93,3,302,49,50000,chlorine,Sodium Hypochlorite 12%,3.0,130.0
7.42,164,0,227,40,20000,calcium_hardness,Calcium Chloride (77%),220.0,224.0
7.57,109,4,263,41,100000,chlorine,Sodium Hypochlorite 12%,1.0,130.0
7.46,238,4,215,46,1000,calcium_hardness,Calcium Chloride (77%),220.0,19.2
7.34,89,5,308,32,20000,chlorine,Calcium Hypochlorite 75%,3.0,17.82
7.43,120,8,377,16,20000,chlorine,Sodium Thiosulfate,3.0,21.04
7.4,86,5,356,47,1000,chlorine,Calcium Hypochlorite 67%,2.0,0.4
7.6,93,4,339,38,5000,alkalinity,Muriatic Acid,80.0,204.5
8.14,247,0,368,42,20000,chlorine,Trichlor 90%,3.0,9.0
7.4,107,3,235,74,100000,chlorine,Trichlor 90%,3.0,15.0
7.52,117,1,232,35,50000,alkalinity,Sodium Bicarbonate,80.0,785.0
7.55,96,5,356,36,1000,alkalinity,Muriatic Acid,80.0,15.3
7.56,89,4,265,49,400,chlorine,Sodium Hypochlorite 12%,3.0,1.04
7.55,116,4,308,36,20000,chlorine,Lithium Hypochlorite 35%,3.0,8.0
7.46,114,4,225,37,400,alkalinity,Sodium Bicarbonate,80.0,3.59
7.5,118,4,291,42,20000,chlorine,Dichlor 56%,3.0,15.0
7.5,110,3,260,49,20000,chlorine,Dichlor 56%,1.0,5.0
7.51,88,4,582,38,20000,alkalinity,Muriatic Acid,80.0,715.5
7.45,99,3,269,30,400,chlorine,Dichlor 62%,3.0,0.33
7.43,144,4,216,45,400,chlorine,Sodium Hypochlorite 12%,3.0,0.52
7.47,101,4,259,33,5000,chlorine,Trichlor 90%,1.0,0.75
7.45,105,2,292,47,1000,chlorine,Calcium Hypochlorite 75%,3.0,0.9
8.43,104,4,218,39,100000,chlorine,Trichlor 90%,1.0,15.0
7.45,72,3,348,42,100000,ph,Sodium Carbonate,7.4,120.0
7.59,90,4,399,40,1000,chlorine,Dichlor 56%,3.0,0.5
7.5,99,4,278,46,1000,ph,Muriatic Acid,7.4,15.0
7.54,83,3,375,43,400,calcium_hardness,Calcium Chloride (77%),220.0,2.31
7.49,81,5,361,36,100000,chlorine,Dichlor 56%,1.0,25.0
7.53,92,5,321,34,50000,chlorine,Calcium Hypochlorite 67%,3.0,10.0
7.44,83,5,323,47,400,calcium_hardness,Calcium Chloride (77%),220.0,4.62
7.66,193,0,389,39,20000,chlorine,Dichlor 56%,3.0,15.0
7.34,115,5,330,48,400,chlorine,Chlorine Gas,3.0,0.05
7.41,117,4,210,44,100000,calcium_hardness,Calcium Chloride (77%),220.0,1281.6
7.56,98,3,402,37,10000,chlorine,Lithium Hypochlorite 35%,3.0,4.0
7.41,34,4,250,37,5000,chlorine,Sodium Hypochlorite 12%,3.0,13.0
7.48,101,4,343,45,1000,alkalinity,Muriatic Acid,80.0,25.6
7.52,106,4,994,35,50000,chlorine,Calcium Hypochlorite 75%,3.0,44.55
7.57,105,4,301,40,50000,chlorine,Calcium Hypochlorite 67%,1.0,10.0
7.48,108,5,222,46,20000,alkalinity,Muriatic Acid,80.0,459.5
7.49,84,4,394,43,20000,calcium_hardness,Calcium Chloride (77%),220.0,192.0
7.45,100,4,547,44,5000,calcium_hardness,Calcium Chloride (77%),220.0,55.11
7.41,112,0,104,41,10000,calcium_hardness,Calcium Chloride (77%),220.0,96.16
7.43,90,4,973,37,50000,alkalinity,Muriatic Acid,80.0,1150.7
7.4,106,2,255,49,20000,ph,Sodium Carbonate,7.4,18.0
7.56,150,3,217,34,10000,chlorine,Sodium Hypochlorite 12%,3.0,39.0
7.52,105,3,138,32,5000,calcium_hardness,Calcium Chloride (77%),220.0,35.08
7.56,106,3,272,41,50000,alkalinity,Muriatic Acid,80.0,894.7
7.41,87,4,327,54,20000,cyanuric_acid,Cyanuric Acid,40.0,66.72
7.25,115,4,294,49,400,chlorine,Dichlor 62%,3.0,0.33
7.59,83,4,606,40,400,chlorine,Dichlor 62%,3.0,0.11
7.44,100,4,298,47,400,chlorine,Chlorine Gas,3.0,0.1
7.52,104,3,382,46,100000,ph,Muriatic Acid,7.4,1500.0
7.43,95,4,258,33,20000,chlorine,Calcium Hypochlorite 75%,1.0,5.94
7.56,108,5,214,49,20000,ph,Sodium Carbonate,7.4,6.0
8.41,107,4,370,47,50000,ph,Sodium Carbonate,7.4,30.0
7.42,89,4,243,20,10000,chlorine,Lithium Hypochlorite 35%,1.0,4.0
7.49,101,4,286,45,50000,chlorine,Calcium Hypochlorite 75%,2.0,29.7
7.59,111,3,393,42,10000,alkalinity,Muriatic Acid,80.0,435.2
7.54,116,4,234,4,1000,alkalinity,Muriatic Acid,80.0,33.3
7.57,86,1,397,41,100000,ph,Muriatic Acid,7.4,1800.0
7.58,91,4,360,38,5000,calcium_hardness,Calcium Chloride (77%),220.0,60.1
7.43,233,4,225,49,1000,alkalinity,Sodium Bicarbonate,80.0,6.72
7.43,101,4,296,2,10000,calcium_hardness,Calcium Chloride (77%),220.0,48.16
7.29,108,5,352,38,5000,chlorine,Sodium Hypochlorite 12%,3.0,19.5
7.43,92,2,302,39,100000,alkalinity,Muriatic Acid,80.0,2556.2
7.41,92,4,265,15,50000,cyanuric_acid,Cyanuric Acid,40.0,200.0
7.59,116,5,286,32,400,chlorine,Chlorine Gas,3.0,0.1
7.51,116,2,394,5,50000,chlorine,Trichlor 90%,1.0,7.5
7.59,88,3,831,44,1000,chlorine,Sodium Thiosulfate,3.0,1.3
7.57,88,1,326,34,50000,chlorine,Dichlor 56%,3.0,37.5
7.44,90,3,210,34,50000,calcium_hardness,Calcium Chloride (77%),220.0,241.6
7.57,92,5,357,40,400,chlorine,Calcium Hypochlorite 67%,3.0,0.24
7.56,102,3,568,37,1000,alkalinity,Sodium Bicarbonate,80.0,2.24
7.44,98,3,240,33,20000,ph,Sodium Carbonate,7.4,6.0
7.42,86,1,281,41,10000,chlorine,Lithium Hypochlorite 35%,3.0,12.0
7.49,111,3,319,40,20000,calcium_hardness,Calcium Chloride (77%),220.0,96.16
7.44,114,4,900,113,20000,alkalinity,Muriatic Acid,80.0,715.5
7.53,90,5,380,46,20000,alkalinity,Muriatic Acid,80.0,664.3
7.43,96,5,220,34,100000,chlorine,Dichlor 56%,3.0,25.0
7.53,106,3,325,44,10000,chlorine,Dichlor 62%,3.0,2.67
7.69,87,5,287,36,10000,chlorine,Calcium Hypochlorite 75%,2.0,5.94
7.55,89,3,236,44,100000,chlorine,Lithium Hypochlorite 35%,1.0,40.0
7.49,104,4,729,39,1000,alkalinity,Sodium Bicarbonate,80.0,13.4
7.55,135,4,346,42,100000,chlorine,Dichlor 56%,3.0,50.0
7.42,89,4,320,34,100000,chlorine,Dichlor 56%,3.0,75.0
7.4,118,2,326,50,400,chlorine,Dichlor 56%,3.0,0.3
7.43,131,4,396,49,400,chlorine,Chlorine Gas,2.0,0.1
7.43,101,4,329,49,100000,calcium_hardness,Calcium Chloride (77%),220.0,1121.6
7.45,96,4,769,34,20000,chlorine,Calcium Hypochlorite 67%,3.0,8.0
7.74,90,4,235,33,100000,chlorine,Lithium Hypochlorite 35%,3.0,40.0
7.53,109,5,337,75,1000,chlorine,Dichlor 56%,3.0,0.75
6.93,133,3,379,33,10000,ph,Sodium Carbonate,7.4,3.0
7.52,96,5,378,59,5000,chlorine,Sodium Hypochlorite 12%,3.0,6.5
7.24,98,4,297,47,50000,calcium_hardness,Calcium Chloride (77%),220.0,321.6
7.55,116,3,362,6,5000,ph,Sodium Carbonate,7.4,4.5
7.45,118,4,220,39,50000,chlorine,Lithium Hypochlorite 35%,3.0,60.0
7.41,113,3,379,31,400,chlorine,Calcium Hypochlorite 67%,3.0,0.24
7.49,89,5,789,38,1000,chlorine,Dichlor 56%,3.0,0.75
7.43,73,4,871,46,5000,chlorine,Trichlor 90%,3.0,2.25
7.52,107,3,374,43,20000,calcium_hardness,Calcium Chloride (77%),220.0,128.16
7.55,93,5,828,43,5000,chlorine,Dichlor 62%,3.0,4.02
7.47,80,4,221,44,10000,alkalinity,Muriatic Acid,80.0,384.0
6.69,91,1,562,35,400,chlorine,Calcium Hypochlorite 75%,3.0,0.36
7.5,89,0,668,45,400,alkalinity,Muriatic Acid,80.0,12.25
7.87,99,3,293,32,10000,alkalinity,Sodium Bicarbonate,80.0,44.8
7.44,79,3,358,1,400,alkalinity,Muriatic Acid,80.0,5.11
7.57,94,1,327,47,400,alkalinity,Sodium Bicarbonate,80.0,7.17
7.56,85,5,338,50,100000,chlorine,Dichlor 62%,3.0,26.7
7.5,104,3,249,33,50000,alkalinity,Sodium Bicarbonate,80.0,112.0
7.4,85,3,350,38,20000,chlorine,Trichlor 90%,1.0,3.0
7.54,92,4,317,43,1000,cyanuric_acid,Cyanuric Acid,40.0,6.72
7.57,84,5,907,35,10000,chlorine,Dichlor 56%,3.0,7.5
7.51,108,4,147,34,100000,chlorine,Calcium Hypochlorite 75%,3.0,59.4
7.55,82,4,326,33,400,alkalinity,Sodium Bicarbonate,80.0,1.79
7.5,94,5,303,116,5000,alkalinity,Muriatic Acid,80.0,166.1
7.48,94,4,275,36,5000,alkalinity,Muriatic Acid,80.0,127.7
7.41,85,4,328,39,100000,alkalinity,Sodium Bicarbonate,80.0,1570.0
7.42,159,4,351,30,5000,alkalinity,Muriatic Acid,80.0,166.1
7.58,83,4,116,50,1000,calcium_hardness,Calcium Chloride (77%),220.0,15.4
7.5,112,3,201,37,10000,chlorine,Lithium Hypochlorite 35%,3.0,12.0
7.51,114,3,941,34,1000,chlorine,Sodium Thiosulfate,3.0,0.78
7.46,103,4,357,33,20000,calcium_hardness,Calcium Chloride (77%),220.0,288.0
7.42,97,2,222,36,5000,calcium_hardness,Calcium Chloride (77%),220.0,20.06
7.53,102,5,351,67,1000,chlorine,Lithium Hypochlorite 35%,3.0,1.2
7.45,109,3,258,32,1000,chlorine,Dichlor 62%,3.0,0.54
7.52,93,4,261,76,20000,chlorine,Calcium Hypochlorite 67%,3.0,4.0
7.47,120,4,341,38,5000,alkalinity,Sodium Bicarbonate,80.0,33.6
6.66,85,5,379,34,20000,chlorine,Lithium Hypochlorite 35%,3.0,24.0
7.48,109,5,248,39,20000,chlorine,Dichlor 56%,3.0,15.0
7.42,108,4,597,33,50000,ph,Sodium Carbonate,7.4,60.0
7.59,166,4,373,38,400,chlorine,Calcium Hypochlorite 67%,3.0,0.16
7.51,84,4,381,46,50000,chlorine,Dichlor 62%,3.0,40.05
7.57,116,4,143,35,20000,chlorine,Dichlor 62%,3.0,16.02
7.57,110,3,384,43,1000,chlorine,Calcium Hypochlorite 75%,3.0,0.6
7.6,102,4,286,30,10000,calcium_hardness,Calcium Chloride (77%),220.0,176.0
7.53,86,4,360,37,100000,alkalinity,Sodium Bicarbonate,80.0,224.0
7.28,101,5,399,42,10000,cyanuric_acid,Cyanuric Acid,40.0,53.44
7.45,90,0,214,34,50000,chlorine,Chlorine Gas,3.0,13.0
7.55,113,4,314,40,10000,chlorine,Dichlor 62%,3.0,2.67
7.46,114,7,317,38,50000,chlorine,Dichlor 56%,2.0,25.0
7.47,100,5,321,49,10000,chlorine,Lithium Hypochlorite 35%,3.0,12.0
7.58,116,3,226,48,10000,alkalinity,Sodium Bicarbonate,80.0,44.8
7.49,90,3,394,30,1000,chlorine,Calcium Hypochlorite 67%,3.0,0.2
7.52,90,4,250,37,100000,chlorine,Sodium Hypochlorite 12%,3.0,130.0
7.4,84,4,396,15,50000,ph,Muriatic Acid,7.4,450.0
7.15,80,2,293,2,10000,alkalinity,Muriatic Acid,80.0,204.8
7.68,102,5,228,36,10000,chlorine,Sodium Hypochlorite 12%,1.0,13.0
7.44,118,5,754,30,50000,ph,Sodium Carbonate,7.4,30.0
7.49,91,5,361,50,5000,chlorine,Dichlor 62%,3.0,2.68
7.65,91,3,250,44,20000,chlorine,Calcium Hypochlorite 75%,3.0,11.88
7.5,105,4,396,47,10000,ph,Sodium Carbonate,7.4,6.0
7.54,99,4,327,38,100000,chlorine,Dichlor 62%,3.0,53.4
7.45,107,4,257,44,20000,alkalinity,Sodium Bicarbonate,80.0,224.0
7.61,77,3,470,33,1000,ph,Sodium Carbonate,7.4,0.6
7.42,89,4,381,50,400,cyanuric_acid,Cyanuric Acid,40.0,5.28
7.58,108,3,562,46,50000,alkalinity,Muriatic Acid,80.0,1277.4
7.51,232,10,214,57,10000,chlorine,Sodium Hypochlorite 12%,3.0,39.0
7.48,119,5,282,36,50000,chlorine,Dichlor 62%,3.0,13.35
7.5,89,4,355,37,5000,ph,Sodium Hydroxide,7.4,4.13
7.45,82,4,386,27,100000,calcium_hardness,Calcium Chloride (77%),220.0,801.6
7.45,114,4,396,32,10000,chlorine,Lithium Hypochlorite 35%,3.0,12.0
7.48,116,4,241,49,10000,ph,Sodium Hydroxide,7.4,2.75
7.42,96,5,343,39,1000,chlorine,Lithium Hypochlorite 35%,1.0,0.4
7.59,109,3,384,35,20000,ph,Sodium Carbonate,7.4,6.0
7.44,115,4,895,50,100000,chlorine,Trichlor 90%,2.0,30.0
7.5,92,3,285,34,100000,chlorine,Chlorine Gas,1.0,13.0
7.33,177,5,271,43,10000,chlorine,Calcium Hypochlorite 75%,2.0,5.94
6.61,79,5,305,32,20000,chlorine,Dichlor 56%,3.0,5.0
7.5,242,3,210,45,10000,ph,Sodium Hydroxide,7.4,11.0
7.47,114,4,329,45,400,ph,Sodium Carbonate,7.4,0.24
7.59,119,5,348,49,100000,chlorine,Sodium Thiosulfate,3.0,131.2
7.56,93,5,310,33,400,chlorine,Calcium Hypochlorite 75%,3.0,0.24
7.57,87,5,385,32,50000,chlorine,Trichlor 90%,3.0,22.5
7.46,118,4,226,19,100000,ph,Sodium Carbonate,7.4,60.0
7.55,121,3,129,34,5000,alkalinity,Muriatic Acid,80.0,191.7
7.55,118,3,614,39,10000,chlorine,Trichlor 90%,3.0,1.5
7.5,110,5,307,32,5000,cyanuric_acid,Cyanuric Acid,40.0,53.44
7.55,110,5,277,75,20000,chlorine,Dichlor 62%,3.0,16.02
7.52,111,3,591,76,20000,chlorine,Sodium Thiosulfate,3.0,36.82
7.48,90,5,386,34,10000,alkalinity,Muriatic Acid,80.0,307.2
7.42,89,4,399,47,50000,ph,Sodium Carbonate,7.4,30.0
7.43,96,4,339,40,1000,chlorine,Sodium Hypochlorite 12%,1.0,1.3
7.47,99,3,238,41,5000,chlorine,Lithium Hypochlorite 35%,3.0,6.0
7.66,90,5,800,41,100000,chlorine,Trichlor 90%,3.0,30.0
8.35,104,4,309,48,100000,chlorine,Calcium Hypochlorite 67%,1.0,20.0
